nombre => 7
Pepita => 7
oia => 7
magnifica => 7
hierba => 7
armados => 7
aguas => 7
hemos => 7
encontraron => 7
Anoa => 7
querido => 7
espanol => 7
alma => 7
ermita => 7
pasara => 7
fieras => 7
miedo => 7
diciendo => 7
querian => 7
principal => 7
persona => 7
viejos => 7
vive => 7
primera => 7
orden => 7
firmadas => 7
grito => 7
quieren => 7
frio => 7
nunca => 7
cambio => 7
Aquel => 7
accion => 7
cortinas => 7
especie => 7
Onate => 7
ramas => 7
Su => 7
marido => 7
valle => 7
--Por => 7
espectaculo => 7
enfermo => 7
armas => 7
digo => 7
--Eso => 7
Hernani => 7
dejaba => 7
atras => 7
abajo => 7
ano => 7
salto => 7
pueden => 7
hicieron => 7
liberales => 7
riendo => 7
dejando => 7
llegaba => 7
echaron => 7
mayoria => 7
alguno => 7
Estudiante_ => 7
duros => 7
pie => 7
oirse => 7
correr => 7
Desde => 7
color => 7
entrado => 7
siguieron => 7
Zugarramurdi => 7
vaya => 7
muerto => 7
llama => 7
--Me => 6
invierno => 6
publico => 6
Me => 6
robar => 6
infancia => 6
amanecer => 6
penso => 6
palo => 6
claro => 6
mucha => 6
sala => 6
viene => 6
Mientras => 6
costumbre => 6
cochero => 6
izquierda => 6
He => 6
entero => 6
brazo => 6
tomaron => 6
contrario => 6
--iHombre => 6
siniestro => 6
Santa => 6
quiza => 6
puerto => 6
dieron => 6
dijo-- => 6
sobrino => 6
quedaba => 6
rojo => 6
pensar => 6
Estaban => 6
borda => 6
venir => 6
valor => 6
brazos => 6
piedras => 6
detras => 6
centinela => 6
acercarse => 6
negocios => 6
SE => 6
villa => 6
campana => 6
tipo => 6
tenga => 6
Llevaba => 6
ante => 6
marcharse => 6
saludo => 6
poner => 6
fuente => 6
paz => 6
momentos => 6
ponia => 6
sangre => 6
Durante => 6
viejas => 6
hacen => 6
pasado => 6
vayas => 6
primero => 6
lucha => 6
caminos => 6
pies => 6
Ciudadela => 6
ocasion => 6
enorme => 6
personas => 6
seguro => 6
levantarse => 6
dejar => 6
llena => 6
Bautista-- => 6
mirada => 6
dirigio => 6
campesinos => 6
posicion => 6
Elizondo => 6
real => 6
negros => 6
gustaba => 6
bala => 6
alegremente => 6
DEL => 6
preguntaron => 6
seguridad => 6
verdes => 6
moscas => 6
necesitaba => 6
barrote => 6
agujero => 6
Ademas => 6
cuyo => 6
nina => 6
pasaron => 6
matar => 6
Dios => 6
demonio => 6
acercaron => 6
amor => 6
pensaba => 6
estrecha => 6
embargo => 6
--Ahora => 6
silencio => 6
Penaplata => 6
hermosa => 6
andando => 6
cerro => 6
caza => 6
diablo => 6
tomar => 6
empezo => 6
detuvo => 6
ira => 6
Iceta => 6
violento => 6
--Tambien => 6
oficiales => 6
obscuro => 6
tendio => 6
haga => 6
llevar => 6
primer => 6
Hay => 6
tuviera => 6
aun => 6
alcoba => 6
tuvieron => 6
generales => 6
Ana => 6
sombrio => 6
servia => 6
ire => 6
volver => 6
grave => 6
hallaba => 6
Entre => 6
serenidad => 6
primavera => 6
comercio => 6
llevaban => 6
ido => 6
manta => 6
traje => 6
gracia => 6
Praschcu => 6
traido => 6
jardin => 6
antigua => 6
Alzate => 6
piernas => 6
Levi-Alvarez => 6
apodo => 6
envuelto => 6
debe => 6
primeros => 6
tambor => 5
palabra => 5
golpe => 5
alegre => 5
final => 5
Entonces => 5
capitan => 5
Todos => 5
Rua => 5
quiero => 5
--iPero => 5
hojas => 5
sacando => 5
barrotes => 5
hombros => 5
hablaron => 5
Te => 5
aldea => 5
coger => 5
encuentra => 5
jaula => 5
salido => 5
dan => 5
enfrente => 5
conocer => 5
situacion => 5
Mayo => 5
