venido => 12
campo => 12
triste => 12
pobre => 12
partes => 12
pelota => 12
frontera => 12
oyó => 12
misma => 12
perros => 11
seguir => 11
horas => 11
sabes => 11
seguida => 11
encontraba => 11
juego => 11
algún => 11
MARTÍN => 11
andar => 11
pasaba => 11
sargento => 11
dado => 11
Así => 11
salió => 11
llegó => 11
somos => 11
haciendo => 11
abrió => 11
aunque => 11
padre => 11
tener => 11
hora => 11
pasos => 11
otras => 11
EL => 11
ellas => 11
daba => 11
gascón => 11
castellano => 11
Las => 11
marcha => 11
convento => 11
mientras => 11
estado => 11
chicos => 11
están => 11
saber => 11
cada => 11
novia => 11
baja => 11
aquella => 11
portal => 10
veras => 10
Ichtaber => 10
Pichía => 10
hablando => 10
Amezqueta => 10
llamaba => 10
cielo => 10
estoy => 10
Porque => 10
farol => 10
Uno => 10
Te => 10
quieres => 10
os => 10
Hombre => 10
todavía => 10
También => 10
llevó => 10
palabras => 10
Ospitalech => 10
arriba => 10
entrada => 10
tenido => 10
vamos => 10
adelante => 10
marchar => 10
Como => 10
cuidado => 10
ciudad => 10
E => 10
tiro => 10
pueblos => 10
Efectivamente => 10
bajar => 10
detuvieron => 10
sería => 10
canciones => 10
cuñado => 10
hablaban => 10
vascuence => 10
Tolosa => 10
teniente => 10
contestó => 10
carta => 10
miraba => 10
fuerza => 10
risa => 10
dejó => 10
fuerte => 10
país => 10
estuvo => 10
pequeña => 10
Bayona => 10
Nada => 9
cama => 9
Tú => 9
Navarra => 9
paso => 9
Entonces => 9
cantaba => 9
habrá => 9
dinero => 9
entraron => 9
Juan => 9
manos => 9
sea => 9
tiros => 9
He => 9
vas => 9
dan => 9
sol => 9
rico => 9
Haussonville => 9
próxima => 9
navarro => 9
Todo => 9
pocos => 9
cárcel => 9
paredes => 9
muerte => 9
solo => 9
Vera => 9
Ohandos => 9
anochecer => 9
comenzaba => 9
buenas => 9
cara => 9
reloj => 9
Mayor => 9
cabecilla => 9
banco => 9
venía => 9
apareció => 9
mala => 9
Usted => 9
entraba => 9
tienes => 9
punto => 9
siguió => 9
uniforme => 9
muchas => 9
extremo => 9
fin => 9
pareció => 9
conocido => 9
según => 9
hubiera => 9
frente => 9
Dantchari => 9
Sant => 9
pañuelo => 9
José => 9
montes => 9
idea => 9
conocía => 9
criado => 9
Asensio => 9
dormir => 9
entonces => 9
guardia => 8
posible => 8
puente => 8
sentía => 8
Su => 8
contaba => 8
valiente => 8
alta => 8
lanzó => 8
echar => 8
LOS => 8
boca => 8
junto => 8
huerta => 8
pequeño => 8
Estaba => 8
será => 8
balas => 8
QUE => 8
ocho => 8
Muchas => 8
creía => 8
escaleras => 8
campesino => 8
despacio => 8
negra => 8
conversación => 8
peligro => 8
llamado => 8
poder => 8
Oh => 8
juntos => 8
carácter => 8
imposible => 8
cena => 8
caso => 8
negro => 8
sacó => 8
ti => 8
aquellos => 8
vascongados => 8
contar => 8
seguía => 8
comenzaban => 8
casas => 8
luz => 8
volvieron => 8
oído => 8
veinte => 8
cuenta => 8
verla => 8
principio => 8
motivo => 8
mulas => 8
partido => 8
debía => 8
grueso => 8
centro => 8
Pedro => 8
león => 8
cabo => 8
ZALACAÍN => 8
franceses => 8
fuego => 8
amigos => 8
pelo => 8
muchos => 8
diez => 8
haber => 8
cayó => 8
durante => 8
viento => 8
EN => 8
mío => 8
amo => 8
rincón => 8
quiso => 8
mil => 8
último => 8
difícil => 8
doce => 8
comprendió => 8
nunca => 7
carabineros => 7
Aquel => 7
historias => 7
largo => 7
cortinas => 7
vista => 7
pensó => 7
barro => 7
ramas => 7
Mientras => 7
marido => 7
tampoco => 7
carcelero => 7
ésta => 7
circo => 7
hubiese => 7
servir => 7
lleno => 7
Quiere => 7
querían => 7
valle => 7
entusiasmo => 7
atrás => 7
Oñate => 7
bastante => 7
mozo => 7
próximo => 7
posadero => 7
liberal => 7
frío => 7
podría => 7
espectáculo => 7
cuyas => 7
blanca => 7
armas => 7
pescante => 7
digo => 7
Hernani => 7
triunfo => 7
quisiera => 7
sendas => 7
llamaban => 7
dejaba => 7
Miguel => 7
abajo => 7
Dónde => 7
rey => 7
magnífica => 7
oía => 7
sabe => 7
criada => 7
Sabe => 7
Adelante => 7
Pepita => 7
Alto => 7
hierba => 7
Añoa => 7
armados => 7
aguas => 7
interior => 7
cantó => 7
liberales => 7
hemos => 7
riendo => 7
encontraron => 7
llegaba => 7
acción => 7
echaron => 7
querido => 7
prado => 7
alma => 7
español => 7
Éste => 7
ermita => 7
fieras => 7
miedo => 7
Doña => 7
diciendo => 7
principal => 7
duros => 7
oirse => 7
persona => 7
Estudiante => 7
Creo => 7
correr => 7
ve => 7
año => 7
orden => 7
firmadas => 7
entrado => 7
médico => 7
siguieron => 7
flores => 7
Zugarramurdi => 7
vaya => 7
muerto => 7
subió => 7
lejos => 7
Elizondo => 6
robar => 6
infancia => 6
Marqués => 6
negros => 6
palo => 6
Todos => 6
gustaba => 6
mucha => 6
bala => 6
especie => 6
sala => 6
preguntaron => 6
seguridad => 6
pared => 6
necesitaba => 6
jardín => 6
barrote => 6
sereno => 6
agujero => 6
hombros => 6
mandó => 6
pasaron => 6
costumbre => 6
cochero => 6
matar => 6
público => 6
Dios => 6
demonio => 6
izquierda => 6
acercaron => 6
amor => 6
pensaba => 6
ponía => 6
embargo => 6
empezó => 6
detrás => 6
brazo => 6
silencio => 6
tomaron => 6
aspecto => 6
carros => 6
paseo => 6
hermosa => 6
Adiós => 6
andando => 6
Además => 6
verano => 6
caza => 6
siniestro => 6
Santa => 6
diablo => 6
puerto => 6
dieron => 6
sobrino => 6
Loco => 6
enfermo => 6
tomar => 6
disparó => 6
Eh => 6
detuvo => 6
Iceta => 6
quedaba => 6
violento => 6
pensar => 6
Estaban => 6
bajo => 6
borda => 6
venir => 6
oficiales => 6
estás => 6
obscuro => 6
valor => 6
brazos => 6
haga => 6
madera => 6
centinela => 6
esas => 6
Peñaplata => 6
llevar => 6
Cuánto => 6
nombre => 6
acercarse => 6
negocios => 6
quizá => 6
primer => 6
SE => 6
Esta => 6
tipo => 6
mayor => 6
tuviera => 6
tenga => 6
Llevaba => 6
ante => 6
hicieron => 6
marcharse => 6
alcoba => 6
tuvieron => 6
generales => 6
Ana => 6
replicó => 6
niña => 6
Ipintza => 6
ocasión => 6
poner => 6
servía => 6
